index,Name,Roll no.,OS,DAA,ML,Gender,Total,average,Grade,Status
2478,asxlsmiael,21BRS1053,81,23,10,F,114,38.0,F,F
2479,cbfedorlkf,21CPS1400,1,60,0,M,61,20.333333333333332,F,F
2480,eimxcdrify,21BRS1142,51,77,5,M,133,44.333333333333336,E,P
2481,dvnsjdtgzc,21BRS1577,14,81,26,M,121,40.333333333333336,F,P
2482,joohcclhcf,21CSE1057,66,79,57,M,202,67.33333333333333,C,P
2483,yqyrmzlgmw,21CSE1109,79,3,20,F,102,34.0,F,F
2484,wnfwaowkwj,21BAI1438,32,91,77,F,200,66.66666666666667,C,P
2485,pjlcofwefy,21CSE1006,81,63,14,F,158,52.666666666666664,D,P
2486,gnfkzhyxhu,21BAI1303,13,37,17,F,67,22.333333333333332,F,F
2487,epazrzwonn,21CPS1344,35,71,34,M,140,46.666666666666664,E,P
2488,yegcdogcsa,21CSE1321,65,47,27,M,139,46.333333333333336,E,P
2489,rmuppgmpdz,21BAI1117,28,15,50,F,93,31.0,F,F
2490,gqierznzlu,21CSE1294,41,67,70,F,178,59.333333333333336,D,P
2491,iqexzmhujq,21CSE1567,95,80,76,F,251,83.66666666666667,A,P
2492,ujejgsdpse,21CPS1234,11,27,3,M,41,13.666666666666666,F,F
2493,wcydpespiz,21CSE1546,25,72,27,F,124,41.333333333333336,E,P
2494,zfadabirss,21BAI1365,85,2,100,M,187,62.333333333333336,C,P
2495,sfpagnwuqt,21CPS1101,19,80,79,F,178,59.333333333333336,D,P
2496,tqqgvfcrnh,21CPS1051,77,82,0,M,159,53.0,D,P
2497,fupecyypar,21BAI1465,69,84,88,M,241,80.33333333333333,B,P
2498,oldqxlihgo,21CSE1417,37,42,97,M,176,58.666666666666664,D,P
2499,tpdngrdzsv,21CSE1330,76,80,79,M,235,78.33333333333333,B,P
2500,nyuwuwwjbo,21BRS1048,40,18,70,M,128,42.666666666666664,E,P
2501,ahesspybxb,21CPS1073,17,2,81,F,100,33.333333333333336,F,F
2502,byuyceutzz,21BRS1429,57,88,1,M,146,48.666666666666664,E,P
2503,mjvscqvxyo,21BAI1123,55,9,73,F,137,45.666666666666664,E,P
2504,rpwwdqdtgf,21CPS1393,73,0,85,F,158,52.666666666666664,D,P
2505,jrfzxwrjzr,21CPS1113,73,8,0,F,81,27.0,F,F
2506,ulramuggbm,21CSE1289,62,67,82,F,211,70.33333333333333,C,P
2507,egtmtouxnf,21BRS1410,97,4,67,M,168,56.0,D,P
2508,ullzxmjhkk,21BRS1430,74,15,4,M,93,31.0,F,F
2509,rzrszpvphd,21CSE1005,18,95,65,F,178,59.333333333333336,D,P
2510,eynqcxvhql,21CPS1372,94,97,85,F,276,92.0,S,P
2511,qecurxcnim,21BRS1493,7,56,51,F,114,38.0,F,F
2512,frifcjudbb,21CPS1520,25,99,44,M,168,56.0,D,P
2513,rpraljufoy,21BAI1387,40,10,73,F,123,41.0,E,P
2514,lbiqksuypu,21CSE1564,0,58,28,F,86,28.666666666666668,F,F
2515,ubdopgkxcw,21BRS1286,45,83,65,M,193,64.33333333333333,C,P
2516,lyrvdzlfrj,21BRS1039,21,3,49,F,73,24.333333333333332,F,F
2517,bceodxcsmx,21BRS1228,19,21,39,F,79,26.333333333333332,F,F
2518,azfrmgfoce,21CSE1234,46,5,56,F,107,35.666666666666664,F,F
2519,xqvskdexxe,21CPS1214,51,69,36,M,156,52.0,D,P
2520,hjcifzucfj,21CPS1453,18,52,87,M,157,52.333333333333336,D,P
2521,sszvfcfutp,21CSE1327,56,42,55,M,153,51.0,D,P
2522,blhtrkrahw,21CSE1440,43,52,32,M,127,42.333333333333336,E,P
2523,sjczjhpodi,21BRS1256,13,7,91,M,111,37.0,F,F
2524,wogbtzpotm,21BRS1028,19,17,98,F,134,44.666666666666664,E,P
2525,qjczwqnmeq,21CSE1534,11,24,48,F,83,27.666666666666668,F,F
2526,eytolckadv,21BRS1598,95,1,90,M,186,62.0,C,P
2527,oatlwwmqdh,21BRS1425,4,35,82,F,121,40.333333333333336,F,P
2528,jivnuqubqb,21CPS1307,5,37,71,M,113,37.666666666666664,F,F
2529,wlxkbdcpff,21CSE1104,60,62,94,F,216,72.0,B,P
2530,lideihhonf,21BAI1058,38,17,76,M,131,43.666666666666664,E,P
2531,zdoltsfbbu,21BRS1579,19,68,26,M,113,37.666666666666664,F,F
2532,lwezlbltkc,21BAI1073,66,16,53,M,135,45.0,E,P
2533,opqdroybsu,21CSE1196,83,81,37,M,201,67.0,C,P
2534,zwekdmvyep,21BAI1169,1,32,2,M,35,11.666666666666666,F,F
2535,qnqircxcrd,21CPS1045,21,70,24,M,115,38.333333333333336,F,F
2536,sxshsvkwgq,21BRS1411,68,7,63,M,138,46.0,E,P
2537,fzhskzdvzf,21CSE1014,69,99,15,F,183,61.0,C,P
2538,rzlpcnwmvl,21CPS1600,85,60,80,F,225,75.0,B,P
2539,xamvkeeqxo,21CPS1245,11,74,46,F,131,43.666666666666664,E,P
2540,fbjijncqbj,21BRS1561,93,60,98,F,251,83.66666666666667,A,P
2541,kfmrspstrb,21CPS1412,48,28,11,M,87,29.0,F,F
2542,rzjxtyajcb,21BRS1094,55,31,29,F,115,38.333333333333336,F,F
2543,pfvmbeyqio,21CPS1373,83,75,44,M,202,67.33333333333333,C,P
2544,gpdhecshme,21BAI1518,46,22,29,M,97,32.333333333333336,F,F
2545,kqeirwcdng,21CPS1035,97,91,60,F,248,82.66666666666667,A,P
2546,hoijwsogws,21BRS1090,27,32,60,M,119,39.666666666666664,F,F
2547,qzxdprnlhh,21BAI1136,32,14,11,F,57,19.0,F,F
2548,rbfsjmpfgl,21BAI1128,44,58,91,M,193,64.33333333333333,C,P
2549,nrwiofprpy,21CSE1486,85,49,69,F,203,67.66666666666667,C,P
2550,culxzyrefp,21CSE1292,41,50,8,F,99,33.0,F,F
2551,aiduwoysqo,21CPS1389,66,10,23,F,99,33.0,F,F
2552,mdpfmjtjff,21BRS1102,85,34,21,M,140,46.666666666666664,E,P
2553,vwcjmvdrwm,21BAI1593,13,57,57,M,127,42.333333333333336,E,P
2554,blmqzfkwof,21BRS1526,96,0,96,F,192,64.0,C,P
2555,nyzxwgxzru,21BRS1008,13,58,26,M,97,32.333333333333336,F,F
2556,ybpaqpfdlf,21BAI1283,59,88,2,F,149,49.666666666666664,E,P
2557,acxqgtexoc,21CSE1278,90,48,12,F,150,50.0,E,P
2558,prtizpecpi,21CSE1436,24,31,67,M,122,40.666666666666664,F,P
2559,fmghotzgyr,21BAI1529,26,76,60,M,162,54.0,D,P
2560,agnobypaed,21CPS1556,101,88,42,F,231,77.0,B,P
2561,qtpwrxcjro,21BRS1155,70,31,79,M,180,60.0,D,P
2562,wtwniqoxjv,21CPS1430,25,101,77,M,203,67.66666666666667,C,P
2563,zbydoqbley,21BRS1403,59,45,20,M,124,41.333333333333336,E,P
2564,wlbwnmocyf,21BRS1566,30,19,81,F,130,43.333333333333336,E,P
2565,frijzkabua,21BRS1535,8,45,50,M,103,34.333333333333336,F,F
2566,ofccwfggvo,21BAI1228,54,49,60,M,163,54.333333333333336,D,P
2567,afixijetmj,21BAI1463,75,15,34,M,124,41.333333333333336,E,P
2568,vwltrqfnnj,21BRS1004,53,2,68,F,123,41.0,E,P
2569,gykqjvvrfy,21BAI1313,59,53,7,F,119,39.666666666666664,F,F
2570,rifbcghacd,21CSE1070,42,55,42,F,139,46.333333333333336,E,P
2571,igxsypufsl,21BRS1284,34,5,34,F,73,24.333333333333332,F,F
2572,cyphrzsqtz,21BAI1573,1,63,0,F,64,21.333333333333332,F,F
2573,pqatxzsquj,21CPS1567,23,95,52,F,170,56.666666666666664,D,P
2574,fzvibguwzy,21BAI1250,46,0,53,M,99,33.0,F,F
2575,fezvdkbgta,21CPS1428,8,90,58,F,156,52.0,D,P
2576,hcssuhwhli,21BRS1492,90,63,89,F,242,80.66666666666667,B,P
2577,szgbfcxgnc,21CSE1295,42,77,63,F,182,60.666666666666664,D,P
2578,guawcybqml,21BRS1265,101,52,91,F,244,81.33333333333333,A,P
2579,dzymtkdtew,21BRS1297,79,80,99,F,258,86.0,A,P
2580,cgedzecxgq,21CSE1417,1,98,24,M,123,41.0,E,P
2581,wczoboyuoz,21BAI1239,86,66,45,M,197,65.66666666666667,C,P
2582,pfjbvteipp,21CSE1550,19,25,64,M,108,36.0,F,F
2583,zzhfflbfbc,21CPS1118,39,59,74,F,172,57.333333333333336,D,P
2584,zbevcjsppj,21CPS1367,49,74,56,F,179,59.666666666666664,D,P
2585,yxnqnojntb,21CSE1113,83,10,20,M,113,37.666666666666664,F,F
2586,uwzcvdcblq,21BAI1117,68,35,42,M,145,48.333333333333336,E,P
2587,upjbyeroqw,21CPS1496,89,72,6,M,167,55.666666666666664,D,P
2588,bsfynfjpol,21CPS1050,72,47,46,M,165,55.0,D,P
2589,ggnoemfwpb,21BRS1494,34,37,51,M,122,40.666666666666664,F,P
2590,iwrdmrmkgl,21CSE1492,62,44,20,F,126,42.0,E,P
2591,cqenexkcdm,21CSE1191,25,54,91,M,170,56.666666666666664,D,P
2592,ltsdpstbcm,21CPS1518,65,70,2,F,137,45.666666666666664,E,P
2593,axmuwbagrk,21CPS1041,29,87,60,F,176,58.666666666666664,D,P
2594,ousxipedrn,21CSE1337,95,26,51,F,172,57.333333333333336,D,P
2595,dokluyvkgu,21CSE1588,30,36,29,M,95,31.666666666666668,F,F
2596,sqzdqyzxnp,21BAI1390,48,87,17,F,152,50.666666666666664,E,P
2597,ymbmowwsxv,21CPS1064,76,58,8,F,142,47.333333333333336,E,P
2598,mfijkmfrom,21BRS1119,2,14,15,F,31,10.333333333333334,F,F
2599,anuekvhdhd,21CPS1207,98,26,58,M,182,60.666666666666664,D,P
2600,jsvtvzjrzg,21BAI1562,1,71,1,M,73,24.333333333333332,F,F
2601,gcoqjnjrmf,21CSE1295,39,10,5,F,54,18.0,F,F
2602,qzvzwyebvl,21CPS1329,80,70,36,F,186,62.0,C,P
2603,whnweshfee,21BRS1136,71,52,41,M,164,54.666666666666664,D,P
2604,jykvzrgvsv,21CPS1075,38,32,84,M,154,51.333333333333336,D,P
2605,cntumrjhjq,21CPS1024,15,39,88,M,142,47.333333333333336,E,P
2606,nhvrqqqxvh,21BAI1410,89,88,75,F,252,84.0,A,P
2607,nqfcmgkqpy,21CSE1202,34,55,69,F,158,52.666666666666664,D,P
2608,mzcmepbanf,21CPS1494,3,52,22,F,77,25.666666666666668,F,F
2609,vitvoqmmsh,21BRS1317,73,17,78,M,168,56.0,D,P
2610,siqsujaoza,21CSE1199,79,11,3,M,93,31.0,F,F
2611,oitvapchhc,21CSE1531,14,73,24,F,111,37.0,F,F
2612,dtyypnugtx,21BRS1095,4,92,88,M,184,61.333333333333336,C,P
2613,mghldynjjj,21BRS1346,61,4,70,F,135,45.0,E,P
2614,ctqtfugyba,21CPS1385,28,83,16,M,127,42.333333333333336,E,P
2615,tkmofhstsm,21BAI1428,100,26,62,F,188,62.666666666666664,C,P
2616,kpajleiqol,21BRS1532,97,17,75,F,189,63.0,C,P
2617,anmffftxpj,21BRS1487,32,87,35,M,154,51.333333333333336,D,P
2618,nsramdcydq,21BRS1086,41,15,17,F,73,24.333333333333332,F,F
2619,dfypctxsub,21BRS1118,77,55,37,M,169,56.333333333333336,D,P
2620,diwjpxnngf,21CPS1263,28,12,84,F,124,41.333333333333336,E,P
2621,bmqxjuxjbo,21CSE1279,93,36,1,F,130,43.333333333333336,E,P
2622,mwmvuponev,21BAI1172,49,62,46,M,157,52.333333333333336,D,P
2623,qxbzccdvez,21CSE1201,42,32,39,M,113,37.666666666666664,F,F
2624,ebgriikdty,21CPS1482,21,16,88,F,125,41.666666666666664,E,P
2625,hlapekanod,21CPS1112,60,38,58,F,156,52.0,D,P
2626,derpiikjtw,21BAI1456,77,34,27,F,138,46.0,E,P
2627,wqsdfqaqwl,21BRS1016,93,24,69,F,186,62.0,C,P
2628,fiwnajefuy,21CPS1161,30,94,2,M,126,42.0,E,P
2629,vachpfsfcx,21BAI1038,50,78,54,F,182,60.666666666666664,D,P
2630,ncmexasoyu,21CSE1153,17,8,24,F,49,16.333333333333332,F,F
2631,srylllauwd,21CSE1470,53,98,20,M,171,57.0,D,P
2632,vllzsfuljh,21BRS1081,99,83,45,F,227,75.66666666666667,B,P
2633,umnqlkaetb,21CPS1089,95,78,101,F,274,91.33333333333333,S,P
2634,hvlrmglalz,21CSE1545,43,20,12,M,75,25.0,F,F
2635,yoychhzykz,21CSE1110,21,77,28,F,126,42.0,E,P
2636,xsycckkqxe,21CPS1463,17,4,51,F,72,24.0,F,F
2637,rvbvcwojdk,21BAI1331,10,62,76,F,148,49.333333333333336,E,P
2638,dlhppmxxyb,21BAI1397,48,36,70,F,154,51.333333333333336,D,P
2639,mxaikpmahi,21BAI1247,94,36,17,F,147,49.0,E,P
2640,xdqouqquvd,21BRS1445,1,85,29,M,115,38.333333333333336,F,F
2641,qphhtbckpz,21BAI1360,35,3,28,F,66,22.0,F,F
2642,ameurwbiqu,21CSE1593,47,21,2,F,70,23.333333333333332,F,F
2643,pjoomqhltc,21CPS1315,86,18,101,M,205,68.33333333333333,C,P
2644,ehuebttenu,21CSE1125,6,80,90,F,176,58.666666666666664,D,P
2645,mgbvktbgqx,21BAI1105,27,94,45,F,166,55.333333333333336,D,P
2646,orsnpusutd,21CPS1479,23,91,39,M,153,51.0,D,P
2647,pwgutjzpjh,21BAI1072,43,99,96,M,238,79.33333333333333,B,P
2648,sqzshqgzxl,21CPS1517,48,22,4,F,74,24.666666666666668,F,F
2649,qurmbwkeik,21BAI1311,63,87,21,F,171,57.0,D,P
2650,sqzsxrwbmu,21CPS1281,67,13,94,M,174,58.0,D,P
2651,qrmfllcndl,21CPS1359,29,100,60,M,189,63.0,C,P
2652,qvkgdyqdhd,21CSE1221,23,45,62,M,130,43.333333333333336,E,P
2653,hqhamqlfuh,21CPS1482,54,91,53,M,198,66.0,C,P
2654,emxrppfjht,21BRS1067,85,78,61,F,224,74.66666666666667,B,P
2655,bpcymsbpsx,21CPS1341,15,68,47,M,130,43.333333333333336,E,P
2656,xdvsfghluk,21CSE1059,73,53,90,F,216,72.0,B,P
2657,bjdciedpqg,21BAI1021,62,88,99,M,249,83.0,A,P
2658,fccuszluqm,21CPS1349,84,97,92,M,273,91.0,S,P
2659,vgjpabezxh,21CPS1538,11,48,98,F,157,52.333333333333336,D,P
2660,wilzontydg,21CSE1495,100,95,20,F,215,71.66666666666667,B,P
2661,pedaqproib,21BRS1095,94,45,31,M,170,56.666666666666664,D,P
2662,bclezgjwfu,21BRS1467,12,100,11,M,123,41.0,E,P
2663,mzspdjurte,21CSE1262,36,53,68,F,157,52.333333333333336,D,P
2664,qpevjddukh,21BAI1460,68,26,95,M,189,63.0,C,P
2665,umcysohjst,21CSE1086,63,4,56,F,123,41.0,E,P
2666,fudlpjtarr,21BAI1576,36,101,76,F,213,71.0,B,P
2667,zkruvdajky,21BRS1544,6,0,1,F,7,2.3333333333333335,F,F
2668,tgmuwekazj,21BAI1351,40,63,53,M,156,52.0,D,P
2669,vssqkisuhq,21BRS1482,50,58,101,F,209,69.66666666666667,C,P
2670,spbugtfmbb,21BRS1284,27,75,88,M,190,63.333333333333336,C,P
2671,dsnnzbzwyb,21BRS1569,41,95,13,F,149,49.666666666666664,E,P
2672,ernnoxxcme,21BAI1216,60,66,13,F,139,46.333333333333336,E,P
2673,pzpdpkmjky,21CSE1433,85,20,12,F,117,39.0,F,F
2674,qsdspqrhgb,21CSE1382,72,42,72,F,186,62.0,C,P
2675,fsfuxrrjrx,21CPS1585,74,99,5,F,178,59.333333333333336,D,P
2676,ulohgvfzow,21CSE1524,36,98,9,M,143,47.666666666666664,E,P
2677,iehhglsfwr,21BAI1305,60,56,98,M,214,71.33333333333333,B,P
2678,dgeeojtvoc,21CPS1311,66,66,54,M,186,62.0,C,P
2679,waaanwcppm,21CSE1213,45,2,65,F,112,37.333333333333336,F,F
2680,cmnkkvjvtx,21CPS1586,1,76,34,M,111,37.0,F,F
2681,qihgivuddk,21CPS1537,9,31,71,F,111,37.0,F,F
2682,xsveyozafe,21BAI1415,16,100,101,M,217,72.33333333333333,B,P
2683,qserlvexaa,21BRS1133,7,56,74,F,137,45.666666666666664,E,P
2684,wbivfagkmc,21CPS1333,59,48,42,F,149,49.666666666666664,E,P
2685,dsxwrypapt,21CPS1480,80,59,87,M,226,75.33333333333333,B,P
2686,jphnyrvbgk,21BAI1524,61,56,85,M,202,67.33333333333333,C,P
2687,ymtasxxqgw,21CPS1333,91,0,25,F,116,38.666666666666664,F,F
2688,yfhghueabn,21BAI1120,61,14,31,F,106,35.333333333333336,F,F
2689,nnmmxwetno,21CSE1076,9,65,84,M,158,52.666666666666664,D,P
2690,rohcfbczak,21CSE1269,64,7,74,F,145,48.333333333333336,E,P
2691,wrgggrcudn,21CPS1256,53,93,52,F,198,66.0,C,P
2692,zkgiczndve,21BAI1046,2,12,97,F,111,37.0,F,F
2693,xorbgurlns,21BRS1399,57,10,6,F,73,24.333333333333332,F,F
2694,ilzzhcsgob,21BRS1046,79,83,91,M,253,84.33333333333333,A,P
2695,euvflyyeuh,21BAI1075,19,2,36,M,57,19.0,F,F
2696,vstnsojkdv,21CPS1040,14,49,25,F,88,29.333333333333332,F,F
2697,skaawhqwok,21CSE1498,42,86,65,M,193,64.33333333333333,C,P
2698,pxedivsuiu,21BRS1542,55,7,69,F,131,43.666666666666664,E,P
2699,grlgvettcu,21BRS1345,21,87,7,M,115,38.333333333333336,F,F
2700,lhxmgipihb,21BAI1173,79,27,17,F,123,41.0,E,P
2701,ekrluqxunp,21CSE1406,26,90,62,F,178,59.333333333333336,D,P
2702,abzkmrtdju,21CPS1224,95,28,56,M,179,59.666666666666664,D,P
2703,bbakspoibz,21CSE1592,62,21,28,M,111,37.0,F,F
2704,ewkvlrdqks,21CPS1051,78,70,13,M,161,53.666666666666664,D,P
2705,rddsxjdvua,21BRS1111,49,72,35,M,156,52.0,D,P
2706,tmydsxgsbr,21CPS1325,11,82,70,F,163,54.333333333333336,D,P
2707,mnbzprkcmc,21BAI1411,40,49,85,M,174,58.0,D,P
2708,mybxqgdtxe,21CSE1074,95,68,30,M,193,64.33333333333333,C,P
2709,ynukpykmxr,21CPS1068,79,66,13,M,158,52.666666666666664,D,P
2710,mqsvrwbezk,21BAI1023,25,87,16,F,128,42.666666666666664,E,P
2711,dzrqppnblj,21CPS1378,72,9,98,F,179,59.666666666666664,D,P
2712,nggmurxysx,21BRS1266,92,88,67,M,247,82.33333333333333,A,P
2713,gczoxkedes,21CPS1442,48,11,2,F,61,20.333333333333332,F,F
2714,paubbloisp,21BAI1321,10,39,95,M,144,48.0,E,P
2715,hylyctvbcl,21CPS1031,68,47,17,F,132,44.0,E,P
2716,vtvteczbmo,21CPS1418,32,91,95,M,218,72.66666666666667,B,P
2717,voatleinbl,21CPS1338,37,9,29,M,75,25.0,F,F
2718,riulcwjwqo,21CSE1124,33,81,62,F,176,58.666666666666664,D,P
2719,nkebnbptbv,21CPS1095,13,49,18,M,80,26.666666666666668,F,F
2720,nzxxtfzuia,21CSE1071,22,30,37,M,89,29.666666666666668,F,F
2721,rtbnxrxkyg,21CSE1326,16,57,7,F,80,26.666666666666668,F,F
2722,gswqosswgs,21CPS1431,87,95,48,M,230,76.66666666666667,B,P
2723,fuqcseljql,21BRS1333,4,11,29,M,44,14.666666666666666,F,F
2724,wummwodnwj,21CPS1449,74,86,43,M,203,67.66666666666667,C,P
2725,jbnwzhqpvn,21CSE1493,22,77,61,M,160,53.333333333333336,D,P
2726,mvoamlgeml,21BAI1282,58,71,57,F,186,62.0,C,P
2727,uayapinkbe,21CPS1447,56,54,60,F,170,56.666666666666664,D,P
2728,zqytlyskve,21CPS1379,12,52,11,M,75,25.0,F,F
2729,lhxnibfwmn,21BAI1031,92,88,95,F,275,91.66666666666667,S,P
2730,lfyycrnfpu,21CSE1370,77,14,34,M,125,41.666666666666664,E,P
2731,gooqjadjjf,21CPS1065,92,97,52,F,241,80.33333333333333,B,P
2732,hudhrtqrcf,21CSE1281,93,72,45,M,210,70.0,C,P
2733,qvmruryuet,21CSE1381,74,64,7,F,145,48.333333333333336,E,P
2734,udacztqvki,21CSE1151,6,77,90,M,173,57.666666666666664,D,P
2735,bmchtltzyh,21CPS1515,89,26,42,F,157,52.333333333333336,D,P
2736,vettudwlru,21BRS1471,99,40,66,M,205,68.33333333333333,C,P
2737,ibetpclqhk,21CPS1313,50,6,31,M,87,29.0,F,F
2738,gadbfkrool,21BRS1109,92,19,24,F,135,45.0,E,P
2739,pyjgydelfc,21BRS1102,70,45,79,M,194,64.66666666666667,C,P
2740,uvwuuzhfyw,21BAI1494,18,30,19,M,67,22.333333333333332,F,F
2741,kavmimmvio,21CSE1071,46,62,30,M,138,46.0,E,P
2742,vhkbwaewzl,21BRS1016,34,43,22,M,99,33.0,F,F
2743,xmcspfjdbi,21BRS1512,58,13,1,M,72,24.0,F,F
2744,jjfzmpinaa,21BAI1589,74,55,15,M,144,48.0,E,P
2745,idgrfrcycp,21CPS1386,31,71,87,M,189,63.0,C,P
2746,htfqushrxp,21CSE1489,22,49,24,F,95,31.666666666666668,F,F
2747,zybcdrnakp,21CPS1435,15,28,33,F,76,25.333333333333332,F,F
2748,ftvaqtqnep,21CSE1260,63,23,59,F,145,48.333333333333336,E,P
2749,eyzazkxofw,21CSE1388,50,92,81,F,223,74.33333333333333,B,P
2750,coecaylarg,21BRS1014,3,60,54,M,117,39.0,F,F
2751,jyuxgkvrpg,21BAI1550,38,19,89,M,146,48.666666666666664,E,P
2752,zpignkysbn,21CPS1477,22,8,35,M,65,21.666666666666668,F,F
2753,abeyoiuhwl,21CPS1427,28,80,100,M,208,69.33333333333333,C,P
2754,qnfqdlxuav,21BAI1423,52,40,60,M,152,50.666666666666664,E,P
2755,iwyfdfrnja,21BAI1140,1,22,1,F,24,8.0,F,F
2756,ufezawnypa,21BRS1250,73,27,78,M,178,59.333333333333336,D,P
2757,rpnkpjzfce,21CSE1025,39,92,90,M,221,73.66666666666667,B,P
2758,sqfgredcrb,21CSE1191,10,13,49,M,72,24.0,F,F
2759,rjcsicggux,21BRS1024,73,37,33,F,143,47.666666666666664,E,P
2760,rhpxuyhafy,21CSE1395,49,7,24,F,80,26.666666666666668,F,F
2761,rflqunlqdi,21BRS1000,22,44,98,F,164,54.666666666666664,D,P
2762,ebarhecfmi,21BAI1594,31,43,90,M,164,54.666666666666664,D,P
2763,dnyrfbaxzz,21CSE1383,28,18,65,F,111,37.0,F,F
2764,rmjeuzucof,21BRS1407,7,84,93,M,184,61.333333333333336,C,P
2765,zsbdgdsnnx,21CSE1568,63,4,54,M,121,40.333333333333336,F,P
2766,uxcmxnuqxi,21BAI1551,58,42,94,M,194,64.66666666666667,C,P
2767,lxacrggqjk,21BRS1208,34,14,86,F,134,44.666666666666664,E,P
2768,iiijbwfwur,21BRS1567,7,53,41,F,101,33.666666666666664,F,F
2769,dmpxrnxdum,21BRS1307,88,76,6,F,170,56.666666666666664,D,P
2770,flgnsvhfzf,21BRS1199,87,1,79,F,167,55.666666666666664,D,P
2771,jqcxtzjxif,21CPS1506,16,13,81,F,110,36.666666666666664,F,F
2772,izxiibbekx,21CPS1520,59,22,97,F,178,59.333333333333336,D,P
2773,ksanequbop,21BAI1039,50,59,58,F,167,55.666666666666664,D,P
2774,rhcvcfiwuj,21CSE1508,32,40,91,M,163,54.333333333333336,D,P
2775,gfmwidqeak,21BRS1586,90,86,6,F,182,60.666666666666664,D,P
2776,lencaofary,21CSE1265,77,25,2,M,104,34.666666666666664,F,F
2777,mdnchtvecg,21BRS1483,70,63,91,M,224,74.66666666666667,B,P
2778,klswjmacyt,21BRS1292,78,80,97,M,255,85.0,A,P
2779,gjqwdxlqoi,21CSE1122,22,56,84,F,162,54.0,D,P
2780,ebarcpjvad,21BAI1234,9,32,28,F,69,23.0,F,F
2781,pvcsestnmh,21BRS1316,3,86,80,F,169,56.333333333333336,D,P
2782,monrjqhsum,21BRS1277,7,79,15,F,101,33.666666666666664,F,F
2783,ypviyuzybq,21BRS1370,8,45,38,M,91,30.333333333333332,F,F
2784,vjjihmpvae,21CSE1480,66,3,60,M,129,43.0,E,P
2785,bloobzoleq,21CSE1492,26,81,59,F,166,55.333333333333336,D,P
2786,tgckdkuymw,21CSE1059,69,26,79,F,174,58.0,D,P
2787,rjtzquqyya,21BRS1592,63,101,60,M,224,74.66666666666667,B,P
2788,yyhhwftlok,21CPS1098,24,33,33,M,90,30.0,F,F
2789,ouvdtnksii,21CPS1177,40,62,4,M,106,35.333333333333336,F,F
2790,gocptptouy,21CSE1600,88,59,91,F,238,79.33333333333333,B,P
2791,xmcgpwiwrm,21CPS1465,26,80,75,M,181,60.333333333333336,D,P
2792,xnlwsjiodj,21BAI1193,49,0,63,F,112,37.333333333333336,F,F
2793,ahyronvnst,21CSE1476,27,64,70,M,161,53.666666666666664,D,P
2794,qjksfffzvr,21BRS1277,15,61,90,F,166,55.333333333333336,D,P
2795,xtlnlblnyw,21CSE1472,91,18,79,M,188,62.666666666666664,C,P
2796,mywjzsokif,21CPS1210,62,48,52,F,162,54.0,D,P
2797,tjbykeqvov,21CPS1263,71,0,33,F,104,34.666666666666664,F,F
2798,ntwlcmasrb,21BAI1305,84,74,53,F,211,70.33333333333333,C,P
2799,gkovxvtntr,21BRS1305,93,78,2,M,173,57.666666666666664,D,P
2800,fvzhovzlch,21CSE1227,45,58,18,F,121,40.333333333333336,F,P
2801,xpevyfxqdl,21BAI1584,90,27,66,M,183,61.0,C,P
2802,jnvrapuwas,21CPS1563,57,64,38,M,159,53.0,D,P
2803,afpywpamsr,21BRS1014,40,13,72,F,125,41.666666666666664,E,P
2804,cibafxswin,21CPS1287,10,3,35,M,48,16.0,F,F
2805,vwwkqpnbsv,21BAI1501,10,57,49,F,116,38.666666666666664,F,F
2806,tmkigcjnnq,21CPS1372,74,48,54,F,176,58.666666666666664,D,P
2807,lxevtfufvy,21CPS1039,82,13,14,M,109,36.333333333333336,F,F
2808,kecmdfsbyu,21BRS1295,20,85,13,M,118,39.333333333333336,F,F
2809,huafaxjocy,21BRS1416,93,75,63,M,231,77.0,B,P
2810,hxmzrszvhs,21BAI1351,41,92,77,M,210,70.0,C,P
2811,hvenypmaae,21CSE1575,61,74,50,F,185,61.666666666666664,C,P
2812,bygvypnxvt,21BAI1593,53,66,62,F,181,60.333333333333336,D,P
2813,ogwqgfvwdr,21BAI1021,100,56,53,M,209,69.66666666666667,C,P
2814,xkddxjjjyl,21CPS1308,36,33,2,M,71,23.666666666666668,F,F
2815,xvqccbgdjz,21BRS1291,78,71,25,M,174,58.0,D,P
2816,xxujlnusar,21BAI1258,23,70,32,M,125,41.666666666666664,E,P
2817,vxbednreru,21CPS1306,4,93,42,M,139,46.333333333333336,E,P
2818,wugcbctqkr,21CSE1466,3,55,19,M,77,25.666666666666668,F,F
2819,gabaakyhui,21BAI1289,73,35,71,M,179,59.666666666666664,D,P
2820,aabdpwiwty,21CSE1270,99,20,44,F,163,54.333333333333336,D,P
2821,mvsvhwfokb,21CPS1225,58,96,93,M,247,82.33333333333333,A,P
2822,knsyphbced,21CSE1034,90,70,61,M,221,73.66666666666667,B,P
2823,ebxfevvqrf,21BAI1596,53,11,43,M,107,35.666666666666664,F,F
2824,sfrdnqvrdt,21CPS1451,80,62,57,F,199,66.33333333333333,C,P
2825,ecffeilwmt,21CSE1592,17,52,32,F,101,33.666666666666664,F,F
2826,qgitfjzbug,21CPS1189,53,83,89,M,225,75.0,B,P
2827,pgkqtsxmtx,21BRS1526,16,4,52,M,72,24.0,F,F
